"siparis_id","kategori_adi","urun_adi","siparis_tarihi","ulke","durdurulan","toplam"
10802,"Seafood","Nord-Ost Matjeshering","1997-12-29","USA",0,"647.25"
10802,"Produce","Manjimup Dried Apples","1997-12-29","USA",0,"1590.00"
10802,"Meat/Poultry","Pâté chinois","1997-12-29","USA",0,"1440.00"
10802,"Confections","Tarte au sucre","1997-12-29","USA",0,"246.50"
10803,"Confections","Teatime Chocolate Biscuits","1997-12-30","USA",0,"220.80"
10803,"Confections","NuNuCa Nuß-Nougat-Creme","1997-12-30","USA",0,"210.00"
10803,"Dairy Products","Raclette Courdavault","1997-12-30","USA",0,"825.00"
10804,"Seafood","Ikura","1997-12-30","UK",0,"1116.00"
10804,"Produce","Rössle Sauerkraut","1997-12-30","UK",1,"1094.40"
10804,"Confections","Maxilaku","1997-12-30","UK",0,"80.00"
10805,"Beverages","Sasquatch Ale","1997-12-30","USA",0,"140.00"
10805,"Beverages","Côte de Blaye","1997-12-30","USA",0,"2635.00"
10806,"Beverages","Chang","1997-12-31","USA",1,"380.00"
10806,"Condiments","Louisiana Fiery Hot Pepper Sauce","1997-12-31","USA",0,"42.10"
10806,"Produce","Longlife Tofu","1997-12-31","USA",0,"150.00"
10807,"Seafood","Boston Crab Meat","1997-12-31","USA",0,"18.40"
10808,"Grains/Cereals","Gnocchi di nonna Alice","1998-01-01","USA",0,"760.00"
10808,"Beverages","Lakkalikööri","1998-01-01","USA",0,"900.00"
10809,"Grains/Cereals","Filo Mix","1998-01-01","UK",0,"140.00"
10810,"Seafood","Konbu","1998-01-01","USA",0,"42.00"
10810,"Confections","NuNuCa Nuß-Nougat-Creme","1998-01-01","USA",0,"70.00"
10810,"Beverages","Outback Lager","1998-01-01","USA",0,"75.00"
10811,"Confections","Teatime Chocolate Biscuits","1998-01-02","USA",0,"138.00"
10811,"Grains/Cereals","Tunnbröd","1998-01-02","USA",0,"162.00"
10811,"Seafood","Boston Crab Meat","1998-01-02","USA",0,"552.00"
10812,"Dairy Products","Gorgonzola Telino","1998-01-02","UK",0,"200.00"
10812,"Dairy Products","Mozzarella di Giovanni","1998-01-02","UK",0,"1392.00"
10812,"Condiments","Original Frankfurter grüne Soße","1998-01-02","UK",0,"260.00"
10813,"Beverages","Chang","1998-01-05","USA",1,"228.00"
10813,"Seafood","Spegesild","1998-01-05","USA",0,"420.00"
10814,"Seafood","Jack's New England Clam Chowder","1998-01-05","USA",0,"193.00"
10814,"Beverages","Ipoh Coffee","1998-01-05","USA",0,"920.00"
10814,"Confections","Chocolade","1998-01-05","USA",0,"102.00"
10814,"Condiments","Sirop d'érable","1998-01-05","USA",0,"855.00"
10815,"Dairy Products","Geitost","1998-01-05","USA",0,"40.00"
10816,"Beverages","Côte de Blaye","1998-01-06","USA",0,"7905.00"
10816,"Confections","Tarte au sucre","1998-01-06","USA",0,"986.00"
10817,"Confections","Gumbär Gummibärchen","1998-01-06","USA",0,"1249.20"
10817,"Beverages","Côte de Blaye","1998-01-06","USA",0,"7905.00"
10817,"Seafood","Boston Crab Meat","1998-01-06","USA",0,"1104.00"
10817,"Confections","Tarte au sucre","1998-01-06","USA",0,"1232.50"
10818,"Dairy Products","Mascarpone Fabioli","1998-01-07","UK",0,"640.00"
10818,"Seafood","Jack's New England Clam Chowder","1998-01-07","UK",0,"193.00"
10819,"Beverages","Ipoh Coffee","1998-01-07","USA",0,"322.00"
10819,"Beverages","Rhönbräu Klosterbier","1998-01-07","USA",0,"155.00"
10820,"Grains/Cereals","Gnocchi di nonna Alice","1998-01-07","USA",0,"1140.00"
10821,"Beverages","Steeleye Stout","1998-01-08","USA",0,"360.00"
10821,"Produce","Manjimup Dried Apples","1998-01-08","USA",0,"318.00"
10822,"Confections","Tarte au sucre","1998-01-08","UK",0,"147.90"
10822,"Beverages","Outback Lager","1998-01-08","UK",0,"90.00"
10823,"Dairy Products","Queso Cabrales","1998-01-09","UK",0,"420.00"
10823,"Grains/Cereals","Ravioli Angelo","1998-01-09","UK",0,"292.50"
10823,"Dairy Products","Raclette Courdavault","1998-01-09","UK",0,"2200.00"
10823,"Condiments","Original Frankfurter grüne Soße","1998-01-09","UK",0,"195.00"
10824,"Seafood","Jack's New England Clam Chowder","1998-01-09","USA",0,"115.80"
10824,"Beverages","Outback Lager","1998-01-09","USA",0,"135.00"
10825,"Confections","Gumbär Gummibärchen","1998-01-09","USA",0,"374.76"
10825,"Meat/Poultry","Perth Pasties","1998-01-09","USA",1,"656.00"
10826,"Dairy Products","Gorgonzola Telino","1998-01-12","UK",0,"437.50"
10826,"Grains/Cereals","Ravioli Angelo","1998-01-12","UK",0,"292.50"
10827,"Seafood","Ikura","1998-01-12","USA",0,"465.00"
10827,"Beverages","Chartreuse verte","1998-01-12","USA",0,"378.00"
10828,"Confections","Sir Rodney's Marmalade","1998-01-13","UK",0,"405.00"
10828,"Beverages","Côte de Blaye","1998-01-13","UK",0,"527.00"
10829,"Beverages","Chang","1998-01-13","UK",1,"190.00"
10829,"Condiments","Northwoods Cranberry Sauce","1998-01-13","UK",0,"800.00"
10829,"Seafood","Konbu","1998-01-13","UK",0,"60.00"
10829,"Dairy Products","Camembert Pierrot","1998-01-13","UK",0,"714.00"
10830,"Condiments","Grandma's Boysenberry Spread","1998-01-13","USA",0,"150.00"
10830,"Beverages","Chartreuse verte","1998-01-13","USA",0,"504.00"
10830,"Dairy Products","Camembert Pierrot","1998-01-13","USA",0,"1020.00"
10830,"Confections","Scottish Longbreads","1998-01-13","USA",0,"300.00"
10831,"Confections","Teatime Chocolate Biscuits","1998-01-14","USA",0,"18.40"
10831,"Beverages","Steeleye Stout","1998-01-14","USA",0,"144.00"
10831,"Beverages","Côte de Blaye","1998-01-14","USA",0,"2108.00"
10831,"Beverages","Ipoh Coffee","1998-01-14","USA",0,"414.00"
10832,"Seafood","Konbu","1998-01-14","USA",0,"18.00"
10832,"Confections","NuNuCa Nuß-Nougat-Creme","1998-01-14","USA",0,"140.00"
10832,"Condiments","Gula Malacca","1998-01-14","USA",0,"311.20"
10832,"Grains/Cereals","Wimmers gute Semmelknödel","1998-01-14","USA",0,"99.75"
10833,"Produce","Uncle Bob's Organic Dried Pears","1998-01-15","UK",0,"600.00"
10833,"Dairy Products","Gorgonzola Telino","1998-01-15","UK",0,"112.50"
10833,"Meat/Poultry","Perth Pasties","1998-01-15","UK",1,"295.20"
10834,"Meat/Poultry","Thüringer Rostbratwurst","1998-01-15","USA",1,"990.32"
10834,"Seafood","Nord-Ost Matjeshering","1998-01-15","USA",0,"517.80"
10835,"Dairy Products","Raclette Courdavault","1998-01-15","USA",0,"825.00"
10835,"Condiments","Original Frankfurter grüne Soße","1998-01-15","USA",0,"26.00"
10836,"Grains/Cereals","Gustaf's Knäckebröd","1998-01-16","UK",0,"1092.00"
10836,"Beverages","Steeleye Stout","1998-01-16","UK",0,"108.00"
10836,"Grains/Cereals","Ravioli Angelo","1998-01-16","UK",0,"468.00"
10836,"Dairy Products","Camembert Pierrot","1998-01-16","UK",0,"2040.00"
10836,"Grains/Cereals","Wimmers gute Semmelknödel","1998-01-16","UK",0,"997.50"
10837,"Seafood","Konbu","1998-01-16","UK",0,"36.00"
10837,"Seafood","Boston Crab Meat","1998-01-16","UK",0,"460.00"
10837,"Confections","Zaanse koeken","1998-01-16","UK",0,"380.00"
10837,"Beverages","Lakkalikööri","1998-01-16","UK",0,"378.00"
10838,"Beverages","Chai","1998-01-19","USA",1,"72.00"
10838,"Seafood","Carnarvon Tigers","1998-01-19","USA",0,"1562.50"
10838,"Seafood","Inlagd Sill","1998-01-19","USA",0,"950.00"
10839,"Seafood","Escargots de Bourgogne","1998-01-19","USA",0,"397.50"
10839,"Dairy Products","Mozzarella di Giovanni","1998-01-19","USA",0,"522.00"
10840,"Confections","NuNuCa Nuß-Nougat-Creme","1998-01-19","USA",0,"84.00"
10840,"Beverages","Chartreuse verte","1998-01-19","USA",0,"180.00"
10841,"Seafood","Ikura","1998-01-20","UK",0,"496.00"
10841,"Grains/Cereals","Gnocchi di nonna Alice","1998-01-20","UK",0,"1140.00"
10841,"Dairy Products","Raclette Courdavault","1998-01-20","UK",0,"2750.00"
10841,"Condiments","Original Frankfurter grüne Soße","1998-01-20","UK",0,"195.00"
10842,"Dairy Products","Queso Cabrales","1998-01-20","USA",0,"315.00"
10842,"Beverages","Ipoh Coffee","1998-01-20","USA",0,"230.00"
10842,"Confections","Scottish Longbreads","1998-01-20","USA",0,"250.00"
10842,"Beverages","Outback Lager","1998-01-20","USA",0,"180.00"
10843,"Produce","Manjimup Dried Apples","1998-01-21","USA",0,"212.00"
10844,"Grains/Cereals","Gustaf's Knäckebröd","1998-01-21","USA",0,"735.00"
10845,"Grains/Cereals","Tunnbröd","1998-01-21","USA",0,"630.00"
10845,"Beverages","Steeleye Stout","1998-01-21","USA",0,"450.00"
10845,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-01-21","USA",1,"588.00"
10845,"Seafood","Escargots de Bourgogne","1998-01-21","USA",0,"795.00"
10845,"Grains/Cereals","Wimmers gute Semmelknödel","1998-01-21","USA",0,"1596.00"
10846,"Condiments","Chef Anton's Cajun Seasoning","1998-01-22","USA",0,"462.00"
10846,"Beverages","Outback Lager","1998-01-22","USA",0,"450.00"
10846,"Produce","Longlife Tofu","1998-01-22","USA",0,"200.00"
10847,"Beverages","Chai","1998-01-22","USA",1,"1440.00"
10847,"Confections","Teatime Chocolate Biscuits","1998-01-22","USA",0,"110.40"
10847,"Seafood","Gravad lax","1998-01-22","USA",0,"1560.00"
10847,"Seafood","Rogede sild","1998-01-22","USA",0,"342.00"
10847,"Dairy Products","Camembert Pierrot","1998-01-22","USA",0,"1530.00"
10847,"Dairy Products","Flotemysost","1998-01-22","USA",0,"1182.50"
10848,"Condiments","Chef Anton's Gumbo Mix","1998-01-23","UK",1,"640.50"
10848,"Meat/Poultry","Mishi Kobe Niku","1998-01-23","UK",1,"291.00"
10849,"Condiments","Aniseed Syrup","1998-01-23","UK",0,"490.00"
10849,"Confections","Gumbär Gummibärchen","1998-01-23","UK",0,"562.14"
10850,"Confections","NuNuCa Nuß-Nougat-Creme","1998-01-23","USA",0,"280.00"
10850,"Dairy Products","Geitost","1998-01-23","USA",0,"10.00"
10850,"Beverages","Outback Lager","1998-01-23","USA",0,"450.00"
10851,"Beverages","Chang","1998-01-26","UK",1,"95.00"
10851,"Confections","NuNuCa Nuß-Nougat-Creme","1998-01-26","UK",0,"140.00"
10851,"Grains/Cereals","Ravioli Angelo","1998-01-26","UK",0,"195.00"
10851,"Dairy Products","Raclette Courdavault","1998-01-26","UK",0,"2310.00"
10852,"Beverages","Chang","1998-01-26","USA",1,"285.00"
10852,"Meat/Poultry","Alice Mutton","1998-01-26","USA",1,"234.00"
10852,"Confections","Tarte au sucre","1998-01-26","USA",0,"2465.00"
10853,"Seafood","Carnarvon Tigers","1998-01-27","UK",0,"625.00"
10854,"Seafood","Ikura","1998-01-27","USA",0,"3100.00"
10854,"Seafood","Konbu","1998-01-27","USA",0,"390.00"
10855,"Confections","Pavlova","1998-01-27","USA",0,"872.50"
10855,"Dairy Products","Gorgonzola Telino","1998-01-27","USA",0,"175.00"
10855,"Grains/Cereals","Gnocchi di nonna Alice","1998-01-27","USA",0,"912.00"
10855,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-01-27","USA",0,"315.75"
10856,"Beverages","Chang","1998-01-28","USA",1,"380.00"
10856,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-01-28","USA",1,"280.00"
10857,"Condiments","Aniseed Syrup","1998-01-28","USA",0,"300.00"
10857,"Confections","Gumbär Gummibärchen","1998-01-28","USA",0,"1093.05"
10857,"Meat/Poultry","Thüringer Rostbratwurst","1998-01-28","USA",1,"1237.90"
10858,"Produce","Uncle Bob's Organic Dried Pears","1998-01-29","USA",0,"150.00"
10858,"Confections","Schoggi Schokolade","1998-01-29","USA",0,"439.00"
10858,"Beverages","Outback Lager","1998-01-29","USA",0,"60.00"
10859,"Beverages","Guaraná Fantástica","1998-01-29","USA",1,"180.00"
10859,"Meat/Poultry","Tourtière","1998-01-29","USA",0,"260.75"
10859,"Grains/Cereals","Wimmers gute Semmelknödel","1998-01-29","USA",0,"997.50"
10860,"Produce","Manjimup Dried Apples","1998-01-29","USA",0,"159.00"
10860,"Beverages","Lakkalikööri","1998-01-29","USA",0,"360.00"
10861,"Meat/Poultry","Alice Mutton","1998-01-30","USA",1,"1638.00"
10861,"Seafood","Carnarvon Tigers","1998-01-30","USA",0,"1250.00"
10861,"Confections","Sir Rodney's Scones","1998-01-30","USA",0,"400.00"
10861,"Dairy Products","Geitost","1998-01-30","USA",0,"87.50"
10861,"Confections","Tarte au sucre","1998-01-30","USA",0,"147.90"
10862,"Dairy Products","Queso Cabrales","1998-01-30","USA",0,"525.00"
10862,"Grains/Cereals","Filo Mix","1998-01-30","USA",0,"56.00"
10863,"Beverages","Chai","1998-02-02","USA",1,"360.00"
10863,"Seafood","Escargots de Bourgogne","1998-02-02","USA",0,"159.00"
10864,"Beverages","Steeleye Stout","1998-02-02","USA",0,"72.00"
10864,"Beverages","Laughing Lumberjack Lager","1998-02-02","USA",0,"210.00"
10865,"Beverages","Côte de Blaye","1998-02-02","USA",0,"15810.00"
10865,"Beverages","Chartreuse verte","1998-02-02","USA",0,"1440.00"
10866,"Beverages","Chang","1998-02-03","UK",1,"399.00"
10866,"Beverages","Guaraná Fantástica","1998-02-03","UK",1,"27.00"
10866,"Seafood","Nord-Ost Matjeshering","1998-02-03","UK",0,"1035.60"
10867,"Meat/Poultry","Perth Pasties","1998-02-03","UK",1,"98.40"
10868,"Confections","Gumbär Gummibärchen","1998-02-04","UK",0,"624.60"
10868,"Beverages","Steeleye Stout","1998-02-04","UK",0,"540.00"
10868,"Confections","Maxilaku","1998-02-04","UK",0,"840.00"
10869,"Beverages","Chai","1998-02-04","UK",1,"720.00"
10869,"Dairy Products","Queso Cabrales","1998-02-04","UK",0,"210.00"
10869,"Grains/Cereals","Tunnbröd","1998-02-04","UK",0,"450.00"
10869,"Confections","Scottish Longbreads","1998-02-04","UK",0,"250.00"
10870,"Beverages","Steeleye Stout","1998-02-04","UK",0,"54.00"
10870,"Produce","Manjimup Dried Apples","1998-02-04","UK",0,"106.00"
10871,"Condiments","Grandma's Boysenberry Spread","1998-02-05","UK",0,"1250.00"
10871,"Confections","Pavlova","1998-02-05","UK",0,"209.40"
10871,"Meat/Poultry","Alice Mutton","1998-02-05","UK",1,"624.00"
10872,"Meat/Poultry","Pâté chinois","1998-02-05","UK",0,"240.00"
10872,"Confections","Tarte au sucre","1998-02-05","UK",0,"986.00"
10872,"Grains/Cereals","Wimmers gute Semmelknödel","1998-02-05","UK",0,"498.75"
10872,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-02-05","UK",0,"442.05"
10873,"Confections","Sir Rodney's Scones","1998-02-06","USA",0,"200.00"
10873,"Produce","Rössle Sauerkraut","1998-02-06","USA",1,"136.80"
10874,"Seafood","Ikura","1998-02-06","UK",0,"310.00"
10875,"Confections","Teatime Chocolate Biscuits","1998-02-06","USA",0,"230.00"
10875,"Confections","Zaanse koeken","1998-02-06","USA",0,"199.50"
10875,"Confections","Maxilaku","1998-02-06","USA",0,"300.00"
10876,"Seafood","Spegesild","1998-02-09","UK",0,"252.00"
10876,"Grains/Cereals","Wimmers gute Semmelknödel","1998-02-09","UK",0,"665.00"
10877,"Confections","Pavlova","1998-02-09","USA",0,"523.50"
10877,"Seafood","Carnarvon Tigers","1998-02-09","USA",0,"1562.50"
10878,"Confections","Sir Rodney's Marmalade","1998-02-10","USA",0,"1620.00"
10879,"Seafood","Boston Crab Meat","1998-02-10","USA",0,"220.80"
10879,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-02-10","USA",0,"210.50"
10879,"Beverages","Lakkalikööri","1998-02-10","USA",0,"180.00"
10880,"Grains/Cereals","Tunnbröd","1998-02-10","UK",0,"270.00"
10880,"Condiments","Sirop d'érable","1998-02-10","UK",0,"855.00"
10880,"Beverages","Outback Lager","1998-02-10","UK",0,"750.00"
10881,"Seafood","Röd Kaviar","1998-02-11","USA",0,"150.00"
10882,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-02-11","USA",1,"350.00"
10882,"Confections","Maxilaku","1998-02-11","USA",0,"400.00"
10882,"Meat/Poultry","Tourtière","1998-02-11","USA",0,"238.40"
10883,"Beverages","Guaraná Fantástica","1998-02-12","USA",1,"36.00"
10884,"Confections","Sir Rodney's Scones","1998-02-12","USA",0,"400.00"
10884,"Grains/Cereals","Gnocchi di nonna Alice","1998-02-12","USA",0,"798.00"
10884,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-02-12","USA",0,"252.60"
10885,"Beverages","Chang","1998-02-12","UK",1,"380.00"
10885,"Beverages","Guaraná Fantástica","1998-02-12","UK",1,"54.00"
10885,"Beverages","Outback Lager","1998-02-12","UK",0,"450.00"
10885,"Condiments","Original Frankfurter grüne Soße","1998-02-12","UK",0,"325.00"
10886,"Seafood","Ikura","1998-02-13","USA",0,"2170.00"
10886,"Dairy Products","Gorgonzola Telino","1998-02-13","USA",0,"437.50"
10886,"Condiments","Original Frankfurter grüne Soße","1998-02-13","USA",0,"520.00"
10887,"Confections","NuNuCa Nuß-Nougat-Creme","1998-02-13","USA",0,"70.00"
10888,"Beverages","Chang","1998-02-16","USA",1,"380.00"
10888,"Confections","Scottish Longbreads","1998-02-16","USA",0,"225.00"
10889,"Dairy Products","Queso Cabrales","1998-02-16","UK",0,"840.00"
10889,"Beverages","Côte de Blaye","1998-02-16","UK",0,"10540.00"
10890,"Meat/Poultry","Alice Mutton","1998-02-16","UK",1,"585.00"
10890,"Beverages","Sasquatch Ale","1998-02-16","UK",0,"140.00"
10890,"Seafood","Jack's New England Clam Chowder","1998-02-16","UK",0,"135.10"
10891,"Seafood","Nord-Ost Matjeshering","1998-02-17","UK",0,"388.35"
10892,"Dairy Products","Raclette Courdavault","1998-02-17","USA",0,"2200.00"
10893,"Condiments","Northwoods Cranberry Sauce","1998-02-18","UK",0,"1200.00"
10893,"Beverages","Guaraná Fantástica","1998-02-18","UK",1,"45.00"
10893,"Meat/Poultry","Thüringer Rostbratwurst","1998-02-18","UK",1,"2970.96"
10893,"Seafood","Nord-Ost Matjeshering","1998-02-18","UK",0,"906.15"
10893,"Seafood","Inlagd Sill","1998-02-18","UK",0,"380.00"
10894,"Seafood","Konbu","1998-02-18","USA",0,"168.00"
10894,"Dairy Products","Gudbrandsdalsost","1998-02-18","USA",0,"1800.00"
10894,"Beverages","Rhönbräu Klosterbier","1998-02-18","USA",0,"930.00"
10895,"Beverages","Guaraná Fantástica","1998-02-18","USA",1,"495.00"
10895,"Beverages","Chartreuse verte","1998-02-18","USA",0,"810.00"
10895,"Seafood","Boston Crab Meat","1998-02-18","USA",0,"1674.40"
10895,"Dairy Products","Camembert Pierrot","1998-02-18","USA",0,"3400.00"
10896,"Seafood","Rogede sild","1998-02-19","UK",0,"142.50"
10896,"Grains/Cereals","Gnocchi di nonna Alice","1998-02-19","UK",0,"608.00"
10897,"Meat/Poultry","Thüringer Rostbratwurst","1998-02-19","USA",1,"9903.20"
10897,"Seafood","Nord-Ost Matjeshering","1998-02-19","USA",0,"932.04"
10898,"Seafood","Konbu","1998-02-20","USA",0,"30.00"
10899,"Beverages","Chartreuse verte","1998-02-20","UK",0,"144.00"
10900,"Beverages","Outback Lager","1998-02-20","USA",0,"45.00"
10901,"Seafood","Jack's New England Clam Chowder","1998-02-23","USA",0,"289.50"
10901,"Dairy Products","Flotemysost","1998-02-23","USA",0,"645.00"
10902,"Meat/Poultry","Pâté chinois","1998-02-23","USA",0,"720.00"
10902,"Confections","Tarte au sucre","1998-02-23","USA",0,"295.80"
10903,"Seafood","Konbu","1998-02-24","USA",0,"240.00"
10903,"Condiments","Louisiana Fiery Hot Pepper Sauce","1998-02-24","USA",0,"442.05"
10903,"Confections","Scottish Longbreads","1998-02-24","USA",0,"250.00"
10904,"Seafood","Escargots de Bourgogne","1998-02-24","USA",0,"198.75"
10904,"Confections","Tarte au sucre","1998-02-24","USA",0,"1725.50"
10905,"Beverages","Chai","1998-02-24","UK",1,"360.00"
10906,"Condiments","Sirop d'érable","1998-02-25","USA",0,"427.50"
10907,"Beverages","Rhönbräu Klosterbier","1998-02-25","UK",0,"108.50"
10908,"Produce","Uncle Bob's Organic Dried Pears","1998-02-26","USA",0,"600.00"
10908,"Grains/Cereals","Filo Mix","1998-02-26","USA",0,"98.00"
10909,"Produce","Uncle Bob's Organic Dried Pears","1998-02-26","USA",0,"360.00"
10909,"Confections","Pavlova","1998-02-26","USA",0,"261.75"
10909,"Seafood","Jack's New England Clam Chowder","1998-02-26","USA",0,"48.25"
10910,"Confections","Teatime Chocolate Biscuits","1998-02-26","USA",0,"110.40"
10910,"Confections","Maxilaku","1998-02-26","USA",0,"200.00"
10910,"Condiments","Sirop d'érable","1998-02-26","USA",0,"142.50"
10911,"Beverages","Chai","1998-02-26","USA",1,"180.00"
10911,"Meat/Poultry","Alice Mutton","1998-02-26","USA",1,"468.00"
10911,"Beverages","Laughing Lumberjack Lager","1998-02-26","USA",0,"210.00"
10912,"Dairy Products","Queso Cabrales","1998-02-26","USA",0,"840.00"
10912,"Meat/Poultry","Thüringer Rostbratwurst","1998-02-26","USA",1,"7427.40"
10913,"Condiments","Chef Anton's Cajun Seasoning","1998-02-26","USA",0,"660.00"
10913,"Dairy Products","Geitost","1998-02-26","USA",0,"100.00"
10913,"Seafood","Escargots de Bourgogne","1998-02-26","USA",0,"198.75"
10914,"Dairy Products","Flotemysost","1998-02-27","UK",0,"537.50"
10915,"Meat/Poultry","Alice Mutton","1998-02-27","USA",1,"390.00"
10915,"Dairy Products","Geitost","1998-02-27","USA",0,"75.00"
10915,"Meat/Poultry","Tourtière","1998-02-27","USA",0,"74.50"
10916,"Confections","Pavlova","1998-02-27","USA",0,"104.70"
10916,"Dairy Products","Mascarpone Fabioli","1998-02-27","USA",0,"192.00"
10916,"Grains/Cereals","Ravioli Angelo","1998-02-27","USA",0,"390.00"
10917,"Seafood","Nord-Ost Matjeshering","1998-03-02","USA",0,"25.89"
10917,"Dairy Products","Camembert Pierrot","1998-03-02","USA",0,"340.00"
10918,"Beverages","Chai","1998-03-02","USA",1,"1080.00"
10918,"Dairy Products","Camembert Pierrot","1998-03-02","USA",0,"850.00"
10919,"Confections","Pavlova","1998-03-02","USA",0,"418.80"
10919,"Confections","NuNuCa Nuß-Nougat-Creme","1998-03-02","USA",0,"336.00"
10919,"Seafood","Boston Crab Meat","1998-03-02","USA",0,"368.00"
10920,"Confections","Valkoinen suklaa","1998-03-03","USA",0,"390.00"
10921,"Beverages","Steeleye Stout","1998-03-03","USA",0,"180.00"
10921,"Condiments","Vegie-spread","1998-03-03","USA",0,"1756.00"
10922,"Meat/Poultry","Alice Mutton","1998-03-03","UK",1,"585.00"
10922,"Beverages","Guaraná Fantástica","1998-03-03","UK",1,"157.50"
10923,"Grains/Cereals","Singaporean Hokkien Fried Mee","1998-03-03","UK",1,"140.00"
10923,"Beverages","Ipoh Coffee","1998-03-03","UK",0,"460.00"
10923,"Beverages","Laughing Lumberjack Lager","1998-03-03","UK",0,"336.00"
10924,"Seafood","Ikura","1998-03-04","USA",0,"620.00"
10924,"Produce","Rössle Sauerkraut","1998-03-04","USA",1,"1368.00"
10924,"Beverages","Rhönbräu Klosterbier","1998-03-04","USA",0,"46.50"
10925,"Seafood","Inlagd Sill","1998-03-04","USA",0,"475.00"
10925,"Grains/Cereals","Filo Mix","1998-03-04","USA",0,"84.00"
10926,"Dairy Products","Queso Cabrales","1998-03-04","USA",0,"42.00"
10926,"Seafood","Konbu","1998-03-04","USA",0,"60.00"
10926,"Confections","Teatime Chocolate Biscuits","1998-03-04","USA",0,"64.40"
10926,"Dairy Products","Mozzarella di Giovanni","1998-03-04","USA",0,"348.00"
10927,"Confections","Sir Rodney's Marmalade","1998-03-05","USA",0,"405.00"
10927,"Grains/Cereals","Filo Mix","1998-03-05","USA",0,"35.00"
10927,"Beverages","Lakkalikööri","1998-03-05","USA",0,"360.00"
10928,"Confections","Zaanse koeken","1998-03-05","USA",0,"47.50"
10928,"Beverages","Lakkalikööri","1998-03-05","USA",0,"90.00"
10929,"Confections","Sir Rodney's Scones","1998-03-05","UK",0,"600.00"
10929,"Beverages","Rhönbräu Klosterbier","1998-03-05","UK",0,"379.75"
10929,"Condiments","Original Frankfurter grüne Soße","1998-03-05","UK",0,"195.00"
10930,"Confections","Sir Rodney's Scones","1998-03-06","USA",0,"360.00"
10930,"Confections","Schoggi Schokolade","1998-03-06","USA",0,"1097.50"
10930,"Meat/Poultry","Pâté chinois","1998-03-06","USA",0,"600.00"
10930,"Seafood","Escargots de Bourgogne","1998-03-06","USA",0,"397.50"
10931,"Seafood","Konbu","1998-03-06","USA",0,"252.00"
10931,"Grains/Cereals","Ravioli Angelo","1998-03-06","USA",0,"585.00"
10932,"Confections","Pavlova","1998-03-06","USA",0,"523.50"
10932,"Confections","Tarte au sucre","1998-03-06","USA",0,"690.20"
10932,"Dairy Products","Mozzarella di Giovanni","1998-03-06","USA",0,"556.80"
10932,"Beverages","Rhönbräu Klosterbier","1998-03-06","USA",0,"155.00"
10933,"Meat/Poultry","Perth Pasties","1998-03-06","UK",1,"65.60"
10933,"Condiments","Sirop d'érable","1998-03-06","UK",0,"855.00"
10934,"Condiments","Grandma's Boysenberry Spread","1998-03-09","USA",0,"500.00"
10935,"Beverages","Chai","1998-03-09","USA",1,"378.00"
10935,"Seafood","Carnarvon Tigers","1998-03-09","USA",0,"250.00"
10935,"Grains/Cereals","Tunnbröd","1998-03-09","USA",0,"72.00"
10936,"Seafood","Inlagd Sill","1998-03-09","USA",0,"570.00"
10937,"Produce","Rössle Sauerkraut","1998-03-10","UK",1,"364.80"
10937,"Beverages","Sasquatch Ale","1998-03-10","UK",0,"280.00"
10938,"Seafood","Konbu","1998-03-10","USA",0,"120.00"
10938,"Beverages","Ipoh Coffee","1998-03-10","USA",0,"1104.00"
10938,"Dairy Products","Camembert Pierrot","1998-03-10","USA",0,"1666.00"
10938,"Dairy Products","Flotemysost","1998-03-10","USA",0,"752.50"
10939,"Beverages","Chang","1998-03-10","USA",1,"190.00"
10939,"Beverages","Laughing Lumberjack Lager","1998-03-10","USA",0,"560.00"
10940,"Produce","Uncle Bob's Organic Dried Pears","1998-03-11","USA",0,"240.00"
10940,"Seafood","Konbu","1998-03-11","USA",0,"120.00"
10941,"Dairy Products","Gorgonzola Telino","1998-03-11","UK",0,"550.00"
10941,"Confections","Tarte au sucre","1998-03-11","UK",0,"1479.00"
10941,"Confections","Scottish Longbreads","1998-03-11","UK",0,"1000.00"
10941,"Dairy Products","Mozzarella di Giovanni","1998-03-11","UK",0,"1740.00"
10942,"Confections","Maxilaku","1998-03-11","UK",0,"560.00"
10943,"Seafood","Konbu","1998-03-11","USA",0,"90.00"
10943,"Grains/Cereals","Gustaf's Knäckebröd","1998-03-11","USA",0,"441.00"
10943,"Seafood","Spegesild","1998-03-11","USA",0,"180.00"
10944,"Dairy Products","Queso Cabrales","1998-03-12","UK",0,"105.00"
10944,"Condiments","Gula Malacca","1998-03-12","UK",0,"350.10"
10944,"Grains/Cereals","Gnocchi di nonna Alice","1998-03-12","UK",0,"684.00"
10945,"Seafood","Konbu","1998-03-12","USA",0,"120.00"
10945,"Dairy Products","Gorgonzola Telino","1998-03-12","USA",0,"125.00"
10946,"Seafood","Ikura","1998-03-12","USA",0,"775.00"
10946,"Beverages","Guaraná Fantástica","1998-03-12","USA",1,"112.50"
10946,"Condiments","Original Frankfurter grüne Soße","1998-03-12","USA",0,"520.00"
